country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14-03-2025 10:00,14.465052,78.824187,NH3,4,6,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-03-2025 10:00,16.9872867,81.7363176,PM2.5,12,56,31
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-03-2025 10:00,16.9872867,81.7363176,NO2,5,95,19
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",14-03-2025 10:00,16.536107,80.594233,NH3,3,3,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",14-03-2025 10:00,16.536107,80.594233,OZONE,10,43,16
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",14-03-2025 10:00,16.486692,80.699436,PM10,26,92,39
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",14-03-2025 10:00,13.615387,79.40923,PM2.5,24,225,76
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",14-03-2025 10:00,13.615387,79.40923,PM10,23,145,62
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",14-03-2025 10:00,11.654054,92.734055,PM2.5,5,60,26
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",14-03-2025 10:00,16.9872867,81.7363176,OZONE,6,6,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",14-03-2025 10:00,13.20488,79.097889,NO2,12,17,14
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14-03-2025 10:00,14.465052,78.824187,PM2.5,38,98,67
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",14-03-2025 10:00,16.536107,80.594233,NO2,10,12,11
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14-03-2025 10:00,14.675886,77.593027,OZONE,4,51,15
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14-03-2025 10:00,14.675886,77.593027,CO,8,43,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",14-03-2025 10:00,25.5626095,84.663264,CO,15,27,22
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",14-03-2025 10:00,24.75746,84.366208,PM10,80,372,176
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",14-03-2025 10:00,24.75746,84.366208,OZONE,15,63,22
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",14-03-2025 10:00,25.42742023,86.13886079,PM10,89,153,117
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",14-03-2025 10:00,16.486692,80.699436,OZONE,21,35,34
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",14-03-2025 10:00,16.509717,80.612222,PM2.5,63,83,71
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",14-03-2025 10:00,16.509717,80.612222,PM10,66,86,74
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",14-03-2025 10:00,16.509717,80.612222,NO2,45,67,56
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",14-03-2025 10:00,16.509717,80.612222,SO2,8,11,10
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-03-2025 10:00,26.80365,84.51954,PM10,111,166,142
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-03-2025 10:00,26.80365,84.51954,NH3,6,7,6
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",14-03-2025 10:00,26.80365,84.51954,SO2,18,23,21
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",14-03-2025 10:00,25.251013,86.989001,NO2,17,30,22
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",14-03-2025 10:00,26.10887,91.589544,OZONE,12,20,16
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",14-03-2025 10:00,26.1875,91.744194,OZONE,16,17,17
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",14-03-2025 10:00,26.181742,91.78063,PM2.5,40,83,63
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",14-03-2025 10:00,16.554731,80.64911,NO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",14-03-2025 10:00,16.554731,80.64911,OZONE,9,57,14
India,Assam,Silchar,"Tarapur, Silchar - PCBA",14-03-2025 10:00,24.82827,92.79525,PM2.5,22,80,51
India,Assam,Silchar,"Tarapur, Silchar - PCBA",14-03-2025 10:00,24.82827,92.79525,CO,10,30,18
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",14-03-2025 10:00,17.72,83.3,OZONE,8,68,9
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",14-03-2025 10:00,26.181742,91.78063,SO2,17,18,18
India,Assam,Guwahati,"IITG, Guwahati - PCBA",14-03-2025 10:00,26.2028636,91.70046436,CO,8,10,10
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-03-2025 10:00,24.762518,84.982348,PM2.5,23,158,73
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-03-2025 10:00,24.762518,84.982348,NO2,18,25,21
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-03-2025 10:00,24.762518,84.982348,CO,20,102,77
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",14-03-2025 10:00,24.762518,84.982348,OZONE,4,65,12
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",14-03-2025 10:00,25.697189,85.2459,NH3,8,13,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",14-03-2025 10:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",14-03-2025 10:00,25.376776,86.471523,SO2,12,29,21
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-03-2025 10:00,26.11442,85.39813,PM2.5,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",14-03-2025 10:00,26.11442,85.39813,PM10,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",14-03-2025 10:00,26.0881305,87.93840336,NO2,23,31,26
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-03-2025 10:00,27.308328,84.531742,PM2.5,75,173,120
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",14-03-2025 10:00,27.308328,84.531742,PM10,72,128,98
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",14-03-2025 10:00,25.204762,85.51496,SO2,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-03-2025 10:00,25.56752,83.966379,PM10,92,217,129
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-03-2025 10:00,25.7808257,84.7446768,PM2.5,43,183,99
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-03-2025 10:00,25.7808257,84.7446768,NO2,12,87,21
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",14-03-2025 10:00,25.7808257,84.7446768,SO2,1,132,78
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-03-2025 10:00,25.265194,87.012947,PM10,104,282,162
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",14-03-2025 10:00,25.204762,85.51496,NO2,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",14-03-2025 10:00,25.56752,83.966379,CO,34,100,67
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",14-03-2025 10:00,25.265194,87.012947,NO2,9,12,10
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",14-03-2025 10:00,25.859655,85.77944,OZONE,7,10,8
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",14-03-2025 10:00,24.952822,84.002396,PM10,76,141,103
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",14-03-2025 10:00,24.952822,84.002396,NH3,3,3,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",14-03-2025 10:00,26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",14-03-2025 10:00,26.2271665,84.3570427,PM10,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",14-03-2025 10:00,26.2271665,84.3570427,NO2,NA,NA,NA
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",14-03-2025 10:00,25.366336,87.117468,PM2.5,70,301,136
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",14-03-2025 10:00,25.366336,87.117468,CO,42,80,73
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",14-03-2025 10:00,25.0328,85.41948,NO2,7,10,9
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",14-03-2025 10:00,25.892357,86.590325,PM2.5,28,223,97
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",14-03-2025 10:00,25.892357,86.590325,SO2,16,18,17
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",14-03-2025 10:00,26.1403345,85.3650192,SO2,6,7,6
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",14-03-2025 10:00,26.1403345,85.3650192,CO,66,104,97
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",14-03-2025 10:00,26.1209,85.3647,OZONE,6,55,10
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",14-03-2025 10:00,25.592539,85.227158,PM10,191,286,224
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-03-2025 10:00,30.751462,76.762879,NO2,16,44,30
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",14-03-2025 10:00,30.735567,76.775714,CO,24,104,36
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",14-03-2025 10:00,30.735567,76.775714,SO2,11,38,18
India,Bihar,Patna,"Muradpur, Patna - BSPCB",14-03-2025 10:00,25.619651,85.147382,PM2.5,100,372,249
India,Bihar,Patna,"Muradpur, Patna - BSPCB",14-03-2025 10:00,25.619651,85.147382,NO2,14,71,36
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",14-03-2025 10:00,21.185571,81.343175,PM10,46,142,78
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",14-03-2025 10:00,21.185571,81.343175,OZONE,9,42,11
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",14-03-2025 10:00,21.224231,81.40835,NO2,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",14-03-2025 10:00,21.224231,81.40835,SO2,14,81,38
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",14-03-2025 10:00,22.08815,82.13737,SO2,11,15,14
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",14-03-2025 10:00,22.118125,83.140608,PM2.5,79,331,141
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",14-03-2025 10:00,22.368195,82.746431,PM2.5,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",14-03-2025 10:00,22.12665,83.483212,PM2.5,41,172,95
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",14-03-2025 10:00,22.12665,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",14-03-2025 10:00,22.12665,83.483212,OZONE,8,16,8
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-03-2025 10:00,22.1910172,83.5197009,PM2.5,117,307,201
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-03-2025 10:00,22.1910172,83.5197009,NO2,21,85,56
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-03-2025 10:00,22.1910172,83.5197009,NH3,1,2,1
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",14-03-2025 10:00,22.1910172,83.5197009,SO2,7,48,19
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",14-03-2025 10:00,22.06631475,83.33820077,SO2,6,13,8
India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-03-2025 10:00,28.815329,77.15301,PM10,109,287,193
India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-03-2025 10:00,28.815329,77.15301,SO2,3,38,16
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-03-2025 10:00,30.751462,76.762879,OZONE,1,63,6
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",14-03-2025 10:00,30.719859,76.738637,PM10,29,143,89
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",14-03-2025 10:00,30.719859,76.738637,CO,26,109,51
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",14-03-2025 10:00,30.719859,76.738637,OZONE,2,88,11
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-03-2025 10:00,21.219665,81.630094,PM2.5,5,216,56
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",14-03-2025 10:00,21.219665,81.630094,OZONE,8,30,13
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",14-03-2025 10:00,21.371751,81.664929,OZONE,4,46,7
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",14-03-2025 10:00,21.371751,81.664929,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",14-03-2025 10:00,30.751462,76.762879,NH3,19,33,28
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",14-03-2025 10:00,21.194815,81.31477,NH3,1,4,3
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-03-2025 10:00,28.695381,77.181665,CO,16,121,77
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-03-2025 10:00,28.695381,77.181665,OZONE,2,296,13
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-03-2025 10:00,28.4706914,77.1099364,PM2.5,52,240,119
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-03-2025 10:00,28.4706914,77.1099364,CO,26,90,75
India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-03-2025 10:00,28.7762,77.051074,PM2.5,155,400,260
India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-03-2025 10:00,28.7762,77.051074,SO2,9,67,22
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-03-2025 10:00,28.7256504,77.2011573,OZONE,8,46,9
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-03-2025 10:00,28.58028,77.233829,OZONE,18,98,38
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",14-03-2025 10:00,28.588333,77.221667,PM2.5,91,273,193
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",14-03-2025 10:00,28.5918245,77.2273074,PM10,123,189,152
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",14-03-2025 10:00,28.636429,77.201067,PM2.5,68,321,177
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",14-03-2025 10:00,28.636429,77.201067,NO2,112,169,141
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",14-03-2025 10:00,28.6573814,77.1585447,NO2,26,90,58
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",14-03-2025 10:00,28.6573814,77.1585447,CO,14,136,101
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",14-03-2025 10:00,28.6573814,77.1585447,OZONE,6,115,11
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",14-03-2025 10:00,28.530785,77.271255,PM2.5,73,363,206
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",14-03-2025 10:00,28.623763,77.287209,NO2,30,108,69
India,Delhi,Delhi,"Mundka, Delhi - DPCC",14-03-2025 10:00,28.684678,77.076574,CO,10,74,62
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",14-03-2025 10:00,28.60909,77.0325413,NH3,10,12,11
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",14-03-2025 10:00,28.570173,76.933762,NH3,10,12,11
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",14-03-2025 10:00,28.570173,76.933762,OZONE,2,149,13
India,Delhi,Delhi,"Narela, Delhi - DPCC",14-03-2025 10:00,28.822836,77.101981,CO,31,62,52
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",14-03-2025 10:00,28.56789,77.250515,OZONE,4,304,16
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",14-03-2025 10:00,28.6573814,77.1585447,PM2.5,74,373,211
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-03-2025 10:00,28.5710274,77.0719006,PM10,103,413,201
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",14-03-2025 10:00,28.5710274,77.0719006,SO2,12,42,24
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",14-03-2025 10:00,28.5627763,77.1180053,NO2,67,116,86
India,Delhi,Delhi,"ITO, Delhi - CPCB",14-03-2025 10:00,28.628624,77.24106,OZONE,8,73,9
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-03-2025 10:00,28.58028,77.233829,NO2,37,96,74
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",14-03-2025 10:00,28.58028,77.233829,NH3,9,12,11
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-03-2025 10:00,28.6811736,77.3025234,PM2.5,33,313,130
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",14-03-2025 10:00,28.6811736,77.3025234,NH3,9,10,10
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",14-03-2025 10:00,28.656756,77.227234,PM10,123,218,150
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",14-03-2025 10:00,28.6514781,77.1473105,SO2,2,81,44
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",14-03-2025 10:00,28.6514781,77.1473105,CO,36,82,43
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",14-03-2025 10:00,28.5504249,77.2159377,NO2,45,51,46
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",14-03-2025 10:00,28.5504249,77.2159377,CO,28,84,77
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",14-03-2025 10:00,28.710508,77.249485,PM10,NA,NA,NA
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",14-03-2025 10:00,28.531346,77.190156,PM2.5,51,152,83
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",14-03-2025 10:00,28.531346,77.190156,NH3,5,8,7
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",14-03-2025 10:00,28.672342,77.31526,PM10,138,250,183
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-03-2025 10:00,28.699793,77.165453,PM2.5,84,407,271
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-03-2025 10:00,28.699793,77.165453,PM10,157,409,263
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-03-2025 10:00,28.699793,77.165453,NH3,14,19,16
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",14-03-2025 10:00,28.699793,77.165453,OZONE,10,303,21
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",14-03-2025 10:00,23.107969,72.574648,SO2,2,59,29
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",14-03-2025 10:00,23.107969,72.574648,OZONE,10,117,21
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",14-03-2025 10:00,22.977134,72.553024,NO2,36,129,71
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",14-03-2025 10:00,23.04307,72.562968,NO2,45,82,53
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",14-03-2025 10:00,23.04307,72.562968,NH3,1,13,6
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",14-03-2025 10:00,21.613267,73.010555,PM10,44,111,73
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",14-03-2025 10:00,21.613267,73.010555,NO2,50,50,50
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",14-03-2025 10:00,21.613267,73.010555,NH3,5,5,5
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",14-03-2025 10:00,21.613267,73.010555,OZONE,32,40,36
India,Delhi,Delhi,"Rohini, Delhi - DPCC",14-03-2025 10:00,28.732528,77.11992,PM2.5,88,404,271
India,Delhi,Delhi,"Rohini, Delhi - DPCC",14-03-2025 10:00,28.732528,77.11992,NO2,22,121,63
India,Delhi,Delhi,"Rohini, Delhi - DPCC",14-03-2025 10:00,28.732528,77.11992,NH3,10,15,13
India,Delhi,Delhi,"Rohini, Delhi - DPCC",14-03-2025 10:00,28.732528,77.11992,SO2,9,59,26
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",14-03-2025 10:00,28.6514781,77.1473105,PM10,82,244,173
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-03-2025 10:00,23.221714,72.654328,PM10,28,102,65
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-03-2025 10:00,23.221714,72.654328,NH3,3,3,3
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-03-2025 10:00,23.221714,72.654328,SO2,4,6,5
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-03-2025 10:00,23.221714,72.654328,CO,46,76,55
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",14-03-2025 10:00,23.002657,72.591912,NO2,30,31,30
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",14-03-2025 10:00,23.020509,72.579261,PM2.5,36,64,47
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",14-03-2025 10:00,23.020509,72.579261,NH3,4,7,5
India,Delhi,Delhi,"Pusa, Delhi - IMD",14-03-2025 10:00,28.63611,77.173332,NO2,27,61,48
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",14-03-2025 10:00,28.563262,77.186937,PM2.5,87,333,227
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",14-03-2025 10:00,28.563262,77.186937,PM10,135,292,182
India,Delhi,Delhi,"Pusa, Delhi - DPCC",14-03-2025 10:00,28.639652,77.146275,PM10,119,216,149
India,Delhi,Delhi,"Pusa, Delhi - DPCC",14-03-2025 10:00,28.639652,77.146275,NO2,43,120,83
India,Delhi,Delhi,"Pusa, Delhi - DPCC",14-03-2025 10:00,28.639652,77.146275,OZONE,2,16,2
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",14-03-2025 10:00,23.016834,72.625775,NO2,13,39,19
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",14-03-2025 10:00,23.016834,72.625775,OZONE,8,122,31
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",14-03-2025 10:00,28.4417,77.3217,PM10,102,135,117
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",14-03-2025 10:00,28.422681,77.148944,NO2,9,35,18
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",14-03-2025 10:00,28.422681,77.148944,CO,36,69,52
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",14-03-2025 10:00,28.4275,77.1465,PM10,16,443,176
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-03-2025 10:00,22.969611,72.6435,SO2,17,24,20
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-03-2025 10:00,22.969611,72.6435,CO,17,39,21
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-03-2025 10:00,22.969611,72.6435,OZONE,1,2,1
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",14-03-2025 10:00,28.39072,77.30059,PM10,58,155,117
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",14-03-2025 10:00,28.39072,77.30059,OZONE,29,350,175
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",14-03-2025 10:00,28.376058,77.315741,NO2,29,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",14-03-2025 10:00,28.376058,77.315741,NH3,6,6,6
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-03-2025 10:00,28.3153,76.9143,OZONE,11,115,25
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",14-03-2025 10:00,30.943887,76.801991,CO,38,60,42
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",14-03-2025 10:00,20.362421,72.918013,OZONE,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",14-03-2025 10:00,22.969611,72.6435,NH3,2,4,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",14-03-2025 10:00,23.80569,86.44268,NO2,123,127,125
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",14-03-2025 10:00,34.066206,74.81982,CO,14,21,18
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",14-03-2025 10:00,28.3153,76.9143,PM10,34,124,65
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",14-03-2025 10:00,23.221714,72.654328,OZONE,22,23,22
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",14-03-2025 10:00,13.003872,77.664217,CO,17,54,27
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-03-2025 10:00,13.0270199,77.494094,PM2.5,54,79,64
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-03-2025 10:00,13.0270199,77.494094,CO,16,67,41
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",14-03-2025 10:00,12.921418,77.502466,NH3,2,2,2
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",14-03-2025 10:00,12.990328,77.5431385,PM10,38,39,39
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",14-03-2025 10:00,12.7816279,77.6299145,OZONE,23,24,23
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",14-03-2025 10:00,13.003872,77.664217,PM2.5,38,39,38
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",14-03-2025 10:00,13.003872,77.664217,PM10,82,500,143
